code,name,ekimemo
9940815,中滑川,7210
9940817,浜加積,7211
9940818,早月加積,7212
9940819,越中中村,7213
9940820,西魚津,7214
9940821,電鉄魚津,7215
9940822,新魚津,7216
9940823,経田,7217
9940824,電鉄石田,7218
9940825,電鉄黒部,7219
9940826,東三日市,7220
9940827,荻生,7221
9940828,長屋,7222
9940841,新黒部,9179
9940829,舌山,7223
9940830,若栗,7224
9940831,栃屋,7225
9940832,浦山,7226
9940833,下立口,7227
9940834,下立,7228
9940835,愛本,7229
9940836,内山,7230
9940837,音沢,7231
9940838,宇奈月温泉,7232
9941201,宇奈月,7259
9940902,稚子塚,7233
9940903,田添,7234
9940904,五百石,7235
9940905,榎町,7236
9940906,下段,7237
9940907,釜ヶ淵,7238
9940908,沢中山,7239
9940909,岩峅寺,7240
9940910,横江,7241
9940911,千垣,7242
9940912,有峰口,7243
9940913,本宮(富山),7244
9940914,立山,7245
9941016,栄町(富山),9345
9941003,不二越,7247
9941004,大泉(富山),7248
9941005,南富山,7249
9941301,南富山駅前,7263
9941006,朝菜町,7250
9941007,上堀,7251
9941008,小杉(富山地方鉄道),7252
9941009,布市,7253
9941010,開発,7254
9941011,月岡(富山),7255
9941012,大庄,7256
9941013,上滝,7257
9941014,大川寺,7258
9941202,黒薙,7260
9941203,鐘釣,7261
9941204,欅平,7262
9941316,丸の内(富山),7278
9941302,大町(富山),7264
9942202,国際会議場前,7419
9941303,堀川小泉,7265
9942203,大手モール,7420
9941304,小泉町(富山),7266
9942204,グランドプラザ前,7421
9941305,西中野,7267
9941306,広貫堂前,7268
9941321,中町,9170
9941307,上本町,7269
9941309,荒町,7271
9941308,西町,7270
9941310,桜橋(富山),7272
9941311,電気ビル前,7273
9941312,地鉄ビル前,7274
9941314,新富町(富山),7276
9941315,県庁前(富山),7277
9941317,諏訪川原,7279
9941318,安野屋,7280
9941319,トヨタモビリティ富山 Gスクエア五福前（五福末広町）,7281
9941320,富山大学前,7282
9941425,末広町(富山),7307
9941402,片原町(富山),7284
9941403,坂下町,7285
9941404,急患医療センター前,7286
9941405,広小路(富山),7287
9941406,志貴野中学校前,7288
9941407,市民病院前,7289
9941408,江尻,7290
9941409,旭ヶ丘(富山),7291
9941410,荻布,7292
9941411,新能町,7293
9941412,米島口,7294
9941413,能町口,7295
9941414,新吉久,7296
9941415,吉久,7297
9941416,中伏木,7298
9941417,六渡寺,7299
9941418,庄川口,7300
9941419,第一イン新湊 クロスベイ前,7301
9941420,新町口,7302
9941421,中新湊,7303
9941422,東新湊,7304
9941423,海王丸,7305
9941424,越ノ潟,7306
9941502,富山駅北,7308
9941503,オークスカナルパークホテル富山前,9379
9941504,インテック本社前,7309
9941505,龍谷富山高校前（永楽町）,9380
9941506,奥田中学校前,7310
9941507,下奥井,7311
9941508,粟島（大阪屋ショップ前）,7312
9941509,越中中島,7313
9941510,城川原,7314
9941511,犬島新町,7315
9941512,蓮町(馬場記念公園前),7316
9941513,萩浦小学校前,7317
9941514,東岩瀬,7318
9941515,競輪場前(富山),7319
9941516,岩瀬浜,7320
9941602,野町,7321
9941603,西泉,7322
9941604,新西金沢,7323
9941605,押野,7324
9941606,野々市(北陸鉄道),7325
9941607,野々市工大前,7326
9941608,馬替,7327
9941609,額住宅前,7328
9941610,乙丸,7329
9941611,四十万,7330
9941612,陽羽里,9184
9941613,曽谷,7331
9941614,道法寺,7332
9941615,井口(石川),7333
9941616,小柳(石川),7334
9941617,日御子,7335
9941618,鶴来,7336
9941702,七ツ屋,7338
9941703,上諸江,7339
9941704,磯部(石川),7340
9941705,割出,7341
9941706,三口,7342
9941707,三ツ屋,7343
9941708,大河端,7344
9941709,北間,7345
9941710,蚊爪,7346
9941711,粟ヶ崎,7347
9941712,内灘,7348
9941802,田鶴浜,7349
9941803,笠師保,7350
9941804,能登中島,7351
9941805,西岸,7352
9941806,能登鹿島,7353
9941807,穴水,7354
9941902,新福井,7355
9941903,福井口,7356
9941904,越前開発,7357
9941905,越前新保,7358
9941906,追分口,7359
9941907,東藤島,7360
9941908,越前島橋,7361
9941909,観音町(福井),7362
9941910,松岡,7363
9941911,志比堺,7364
9941912,永平寺口,7365
9941913,下志比,7366
9941914,光明寺,7367
9941915,轟,7368
9941916,越前野中,7369
9941917,山王(福井),7370
9941918,越前竹原,7371
9941919,小舟渡,7372
9941920,保田(福井),7373
9941921,発坂,7374
9941922,比島,7375
9941923,勝山,7376
9942024,まつもと町屋,9290
9942004,西別院,7377
9942005,田原町(福井),7378
9942006,福大前西福井,7379
9942022,日華化学前,7395
9942023,八ツ島,7396
9942007,新田塚,7380
9942008,中角,7381
9942009,鷲塚針原,7382
9942010,太郎丸エンゼルランド,7383
9942011,西春江ハートピア,7384
9942012,西長田ゆりの里,7385
9942013,下兵庫こうふく,7386
9942014,大関,7387
9942015,本荘,7388
9942016,番田(福井),7389
9942017,あわら湯のまち,7390
9942018,水居,7391
9942019,三国神社,7392
9942020,三国(福井),7393
9942021,三国港,7394
9942101,たけふ新,7397
9942102,北府,7398
9942124,スポーツ公園,7418
9942103,家久,7399
9942104,サンドーム西,7400
9942105,西鯖江,7401
9942106,西山公園,7402
9942107,水落,7403
9942108,神明(福井),7404
9942109,鳥羽中,7405
9942110,三十八社,7406
9942125,泰澄の里,9127
9942111,浅水,7407
9942112,ハーモニーホール,7408
9942126,清明,9128
9942113,江端,7409
9942114,ベル前,7410
9942115,花堂,7411
9942116,赤十字前,7412
9942117,商工会議所前,7413
9942118,足羽山公園口,7414
9942119,福井城址大名町,7415
9942122,仁愛女子高校,7417
9942312,谷浜,2088
9942311,有間川,2087
9942310,名立,2086
9942309,筒石,2085
9942308,能生,2084
9942307,浦本,2083
9942306,梶屋敷,2082
9942305,えちご押上ひすい海岸,9378
9942303,青海(新潟),2080
9942302,親不知,2079
9942301,市振,2078
9942409,春日山,2026
9942408,高田(新潟),2025
9942407,南高田,2024
100908,上越妙高,2023
9942405,北新井,2022
9942404,新井(新潟),2021
9942403,二本木,2020
9942402,関山,2019
9942401,妙高高原,2018
9942501,倶利伽羅,2393
9942502,石動,2394
9942503,福岡,2395
9942504,西高岡,2396
9942505,高岡やぶなみ,9327
9942506,高岡,2397
9942507,越中大門,2398
9942508,小杉(あいの風とやま鉄道線),2399
9942509,呉羽,2400
9942511,新富山口,9381
9942512,東富山,2067
9942513,水橋,2068
9942514,滑川,2069
9942515,東滑川,2070
9942516,魚津,2071
9942517,黒部,2072
9942518,生地,2073
9942519,西入善,2074
9942520,入善,2075
9942521,泊(富山),2076
9942522,越中宮崎,2077
9942602,東金沢,2390
9942603,森本,2391
9950102,南伊東,7422
9950103,川奈,7423
9950104,富戸,7424
9950105,城ヶ崎海岸,7425
9950106,伊豆高原,7426
9950107,伊豆大川,7427
9950108,伊豆北川,7428
9950109,伊豆熱川,7429
9950110,片瀬白田,7430
9950111,伊豆稲取,7431
9950112,今井浜海岸,7432
9950113,河津,7433
9950114,稲梓,7434
9950115,蓮台寺,7435
9950116,伊豆急下田,7436
9950202,三島広小路,7437
9950203,三島田町,7438
9950204,三島二日町,7439
9950205,大場,7440
9950206,伊豆仁田,7441
9950207,原木,7442
9950208,韮山,7443
9950209,伊豆長岡,7444
9950210,田京,7445
9950211,大仁,7446
9950212,牧之郷,7447
9950213,修善寺,7448
9950302,ジヤトコ前（ジヤトコ１地区前）,7449
9950303,吉原本町,7450
9950304,本吉原,7451
9950305,岳南原田,7452
9950306,比奈,7453
9950307,岳南富士岡,7454
9950308,須津,7455
9950309,神谷,7456
9950310,岳南江尾,7457
9950401,新静岡,7458
9950402,日吉町,7459
9950403,音羽町,7460
9950404,春日町,7461
9950405,柚木(静岡鉄道),7462
9950406,長沼(静岡),7463
9950407,古庄,7464
9950408,県総合運動場,7465
9950409,県立美術館前,7466
9950411,御門台,7467
9950412,狐ヶ崎,7468
9950413,桜橋(静岡),7469
9950414,入江岡,7470
9950415,新清水,7471
9950502,掛川市役所前,7472
9950503,西掛川,7473
9950504,桜木(静岡),7474
9950505,いこいの広場,7475
9950506,細谷(静岡),7476
9950507,原谷,7477
9950508,原田(静岡),7478
9950509,戸綿,7479
9950510,遠州森,7480
9950539,森町病院前,9183
9950511,円田,7481
9950512,遠江一宮,7482
9950513,敷地,7483
9950514,豊岡(静岡),7484
9950515,上野部,7485
9950516,天竜二俣,7486
9950517,二俣本町,7487
9950518,西鹿島,7488
9950519,岩水寺,7489
9950520,宮口,7490
9950521,フルーツパーク,7491
9950522,都田,7492
9950523,常葉大学前,7493
9950524,金指,7494
9950525,岡地,7495
9950526,気賀,7496
9950527,西気賀,7497
9950528,寸座,7498
9950529,浜名湖佐久米,7499
9950530,東都筑,7500
9950531,都筑,7501
9950532,三ヶ日,7502
9950533,奥浜名湖,7503
9950534,尾奈,7504
9950535,知波田,7505
9950538,大森(静岡),7507
9950536,アスモ前,7506
9950602,第一通り,7509
9950603,遠州病院,7510
9950604,八幡(静岡),7511
9950605,助信,7512
9950606,曳馬,7513
9950607,上島,7514
9950608,自動車学校前,7515
9950609,さぎの宮,7516
9950610,積志,7517
9950611,遠州西ヶ崎,7518
9950612,遠州小松,7519
9950613,浜北,7520
9950614,美薗中央公園,7521
9950615,遠州小林,7522
9950616,遠州芝本,7523
9950617,遠州岩水寺,7524
9950702,新金谷,7525
9950703,代官町,7526
9950704,日切,7527
9950705,合格,7528
9950706,門出,9373
9950707,神尾,7529
9950708,福用,7530
9950709,大和田(静岡),7531
9950710,家山,7532
9950711,抜里,7533
9950712,川根温泉笹間渡,7534
9950713,地名,7535
9950714,塩郷,7536
9950715,下泉,7537
9950716,田野口,7538
9950717,駿河徳山,7539
9950718,青部,7540
9950719,崎平,7541
9950720,千頭,7542
9950802,川根両国,7543
9950803,沢間,7544
9950804,土本,7545
9950805,川根小山,7546
9950806,奥泉,7547
9950807,アプトいちしろ,7548
9950819,長島ダム,7549
9950811,ひらんだ,7550
9950812,奥大井湖上,7551
9950813,接岨峡温泉,7552
9950814,尾盛,7553
9950815,閑蔵,7554
9950816,井川,7555
9950903,小本,7557
9950904,荒子,7558
9950905,南荒子,7559
9950906,中島(愛知),7560
9950907,港北,7561
9950908,荒子川公園,7562
9950909,稲永,7563
9950910,野跡,7564
9950911,金城ふ頭,7565
9951002,尾張星の宮,7566
9951003,小田井,7567
9951004,比良(愛知),7568
9951005,味美(東海交通事業),7569
9951102,六名,7570
9951104,北岡崎,7572
9951105,大門(愛知),7573
9951106,北野桝塚,7574
9951107,三河上郷,7575
9951108,永覚,7576
9951109,末野原,7577
9951110,三河豊田,7578
9951111,新上挙母,7579
9951112,新豊田,7580
9951113,愛環梅坪,7581
9951114,四郷,7582
9951115,貝津,7583
9951116,保見,7584
9951117,篠原(愛知),7585
9951118,八草,7586
9951119,山口(愛知),7587
9951120,瀬戸口,7588
9951122,中水野,7590
9951201,藤が丘(愛知),7591
9951202,はなみずき通,7592
9951203,杁ヶ池公園,7593
9951204,長久手古戦場,7594
9951205,芸大通,7595
9951206,公園西,7596
9951207,愛・地球博記念公園,7597
9951208,陶磁資料館南,7598
9951301,高畑,7599
9951303,岩塚,7600
9951304,中村公園,7601
9951305,中村日赤,7602
9951306,本陣,7603
9951307,亀島,7604
9951309,伏見(愛知),7605
9951311,新栄町(愛知),7607
9951313,今池(愛知),7608
9951314,池下,7609
9951315,覚王山,7610
9951316,本山(愛知),7611
9951317,東山公園(愛知),7612
9951318,星ヶ丘(愛知),7613
9951319,一社,7614
9951320,上社,7615
9951321,本郷(愛知),7616
9951401,ナゴヤドーム前矢田,7617
9951403,平安通,7618
9951404,志賀本通,7619
9951405,黒川(愛知),7620
9951406,名城公園,7621
9951407,名古屋城,7622
9951408,久屋大通,7623
9951410,矢場町,7625
9951411,上前津,7626
9951412,東別院,7627
9951414,西高蔵,7628
9951415,熱田神宮西,7629
9951416,熱田神宮伝馬町,7630
9951417,堀田(名古屋市交通局),7631
9951418,妙音通,7632
9951419,新瑞橋,7633
9951420,瑞穂運動場東,7634
9951421,総合リハビリセンター,7635
9951422,八事,7636
9951423,八事日赤,7637
9951424,名古屋大学,7638
9951426,自由ヶ丘,7639
9951427,茶屋ヶ坂,7640
9951428,砂田橋,7641
9951502,日比野(名古屋市交通局),7642
9951503,六番町,7643
9951504,東海通,7644
9951505,港区役所,7645
9951506,築地口,7646
9951507,名古屋港,7647
9951602,庄内緑地公園,7648
9951603,庄内通,7649
9951604,浄心,7650
9951605,浅間町,7651
9951606,丸の内(愛知),7652
9951608,大須観音,7653
9951611,荒畑,7654
9951612,御器所,7655
9951613,川名,7656
9951614,いりなか,7657
9951616,塩釜口,7658
9951617,植田(名古屋市交通局),7659
9951618,原(愛知),7660
9951619,平針,7661
9951701,太閤通,7662
9951703,国際センター(愛知),7663
9951706,高岳,7664
9951707,車道,7665
9951709,吹上(愛知),7666
9951711,桜山,7667
9951712,瑞穂区役所,7668
9951713,瑞穂運動場西,7669
9951715,桜本町,7670
9951716,鶴里,7671
9951717,野並,7672
9951718,鳴子北,9129
9951719,相生山,9130
9951720,神沢,9131
9951721,徳重,9132
9952002,柳生橋,7674
9952003,小池,7675
9952004,愛知大学前,7676
9952005,南栄,7677
9952006,高師,7678
9952007,芦原,7679
9952008,植田(豊橋鉄道),7680
9952009,向ヶ丘,7681
9952010,大清水,7682
9952011,老津,7683
9952012,杉山,7684
9952013,やぐま台,7685
9952014,豊島,7686
9952015,神戸(愛知),7687
9952016,三河田原,7688
9952102,駅前大通,7690
9952103,新川(愛知),7691
9952104,札木,7692
9952105,市役所前(愛知),7693
9952106,豊橋公園前,7694
9952107,東八町,7695
9952108,前畑,7696
9952109,東田坂上,7697
9952110,東田,7698
9952111,競輪場前(愛知),7699
9952112,井原(愛知),7700
9952113,赤岩口,7701
9952202,運動公園前(愛知),7702
9952305,金屋,7704
9952306,川宮,7705
9952307,川村(愛知),7706
9952308,白沢渓谷,7707
9952309,小幡緑地,7708
9952402,東野(岐阜),7709
9952403,飯沼,7710
9952404,阿木,7711
9952405,飯羽間,7712
9952406,極楽,7718
9952407,岩村,7713
9952408,花白温泉,7714
9952409,山岡,7715
9952410,野志,7716
9952411,明智(明知鉄道),7717
9952502,前平公園,7719
9952503,加茂野,7720
9952504,富加,7721
9952505,関富岡,7722
9952506,関口,7723
9952507,せきてらす前,7724
9952508,関(岐阜),7725
9952509,関市役所前,7726
9952510,関下有知,7727
9952511,松森,7728
9952512,美濃市,7729
9952513,梅山,7730
9952514,湯の洞温泉口,7731
9952515,洲原,7732
9952516,母野,7733
9952517,木尾,7734
9952518,八坂(岐阜),7735
9952519,みなみ子宝温泉,7736
9952520,大矢,7737
9952521,福野(岐阜),7738
9952522,美並苅安,7739
9952523,赤池(岐阜),7740
9952524,深戸,7741
9952525,相生(岐阜),7742
9952526,郡上八幡,7743
9952527,自然園前,7744
9952528,山田(岐阜),7745
9952529,徳永,7746
9952530,郡上大和,7747
9952531,万場,7748
9952532,上万場,7749
9952533,大中,7750
9952534,大島(岐阜),7751
9952535,美濃白鳥,7752
9952536,白鳥高原,7753
9952537,白山長滝,7754
9952538,北濃,7755
9952602,東大垣,7756
9952603,横屋,7757
9952604,十九条,7758
9952605,美江寺,7759
9952606,北方真桑,7760
9952607,モレラ岐阜,7761
9952608,糸貫,7762
9952609,本巣,7763
9952610,織部,7764
9952611,木知原,7765
9952612,谷汲口,7766
9952613,神海,7767
9952614,高科,7768
9952615,鍋原,7769
9952616,日当,7770
9952617,高尾(岐阜),7771
9952618,水鳥,7772
9952619,樽見,7773
9952802,大矢知,7774
9952803,平津,7775
9952804,暁学園前,7776
9952805,山城,7777
9952806,保々,7778
9952807,北勢中央公園口,7779
9952808,梅戸井,7780
9952809,大安,7781
9952810,三里,7782
9952811,丹生川,7783
9952812,伊勢治田,7784
9952813,東藤原,7785
9952814,西野尻,7786
9952815,西藤原,7787
9952902,馬道,7789
9952903,西別所,7790
9952904,蓮花寺,7791
9952905,在良,7792
9952906,星川(三重),7793
9952907,七和,7794
9952908,穴太(三重),7795
9952909,東員,7796
9952910,大泉(三重),7797
9952911,楚原,7798
9952912,麻生田,7799
9952913,阿下喜,7800
9953002,鈴鹿,7801
9953003,玉垣,7802
9953004,鈴鹿サーキット稲生,7803
9953005,徳田(三重),7804
9953006,中瀬古,7805
9953007,伊勢上野,7806
9953008,河芸,7807
9953009,東一身田,7808
9953115,四十九,9329
9960102,フジテック前,7846
9960103,鳥居本,7847
9960125,ひこね芹川,7867
9960105,彦根口,7848
9960106,高宮(滋賀),7849
9960107,尼子,7850
9960108,豊郷(滋賀),7851
9960109,愛知川,7852
9960110,五箇荘,7853
9960111,河辺の森,7854
9960112,八日市,7855
9960113,長谷野,7856
9960114,大学前(滋賀),7857
9960115,京セラ前,7858
9960116,桜川(滋賀),7859
9960117,朝日大塚,7860
9960118,朝日野,7861
9960119,日野(滋賀),7862
9960120,水口松尾,7863
9960121,水口,7864
9960122,水口石橋,7865
9960123,水口城南,7866
9960203,スクリーン,7869
9960202,多賀大社前,7868
9960302,新八日市,7870
9960303,太郎坊宮前,7871
9960304,市辺,7872
9960305,平田(滋賀),7873
9960306,武佐(滋賀),7874
9960402,紫香楽宮跡,7875
9960403,雲井,7876
9960404,勅旨,7877
9960405,玉桂寺前,7878
9960406,信楽,7879
9960502,トロッコ嵐山,7881
9960503,トロッコ保津峡,7882
9960504,トロッコ亀岡,7883
9960602,元田中,7884
9960603,茶山・京都芸術大学,7885
9960604,一乗寺,7886
9960605,修学院,7887
9960606,宝ヶ池,7888
9960607,三宅八幡,7889
9960608,八瀬比叡山口,7890
9960702,八幡前(京都),7891
9960703,岩倉(京都),7892
9960704,木野,7893
9960705,京都精華大前,7894
9960706,二軒茶屋(京都),7895
9960707,市原,7896
9960708,二ノ瀬,7897
9960709,貴船口,7898
9960710,鞍馬,7899
9960802,福知山市民病院口,7900
9960803,荒河かしの木台,7901
9960804,牧(京都),7902
9960805,下天津(京都丹後鉄道),7903
9960806,公庄(京都丹後鉄道),7904
9960807,大江(京都),7905
9960808,大江高校前,7906
9960809,二俣,7907
9960810,大江山口内宮,7908
9960811,辛皮,7909
9960812,喜多,7910
9960813,宮村,7911
9960814,宮津,7912
9960908,天橋立,7918
9960909,岩滝口,7919
9960910,与謝野,7920
9960911,京丹後大宮,7921
9960912,峰山,7922
9960913,網野,7923
9960914,夕日ヶ浦木津温泉,7924
9960915,小天橋,7925
9960916,かぶと山,7926
9960917,久美浜,7927
9960918,コウノトリの郷,7928
9961001,国際会館,7929
9961002,松ヶ崎(京都),7930
9961003,北山(京都),7931
9961004,北大路,7932
9961005,鞍馬口,7933
9961006,今出川,7934
9961007,丸太町,7935
9961008,烏丸御池,7936
9961010,五条(京都),7938
9961012,九条(京都),7939
9961013,十条(京都市交通局),7940
9961014,くいな橋,7941
9961102,石田(京都),7942
9961103,醍醐(京都),7943
9961104,小野(京都),7944
9961105,椥辻,7945
9961106,東野(京都),7946
9961109,蹴上,7947
9961110,東山(京都),7948
9961112,京都市役所前,7950
9961114,二条城前,7951
9961116,西大路御池,7952
9961117,太秦天神川,7953
9961203,西大路三条,7955
9961204,山ノ内(京都),7956
9961213,嵐電天神川,7965
9961205,蚕ノ社,7957
9961206,太秦広隆寺,7958
9961207,帷子ノ辻,7959
9961208,有栖川,7960
9961209,車折神社,7961
9961210,鹿王院,7962
9961211,嵐電嵯峨,7963
9961212,嵐山(京福電気鉄道),7964
9961310,撮影所前,9309
9961302,常盤(京都),7966
9961303,鳴滝,7967
9961304,宇多野,7968
9961305,御室仁和寺,7969
9961306,妙心寺,7970
9961307,龍安寺,7971
9961308,等持院・立命館大学衣笠キャンパス前,7972
9961309,北野白梅町,7973
9961406,箕面萱野,9410
9961405,箕面船場阪大前,9409
9961404,千里中央,7974
9961403,桃山台,7975
9961402,緑地公園,7976
9961401,江坂,7977
9961502,絹延橋,7978
9961503,滝山,7979
9961504,鶯の森,7980
9961505,鼓滝,7981
9961506,多田(兵庫),7982
9961507,平野(兵庫),7983
9961508,一の鳥居,7984
9961509,畦野,7985
9961510,山下(兵庫),7986
9961511,笹部,7987
9961512,光風台(大阪),7988
9961513,ときわ台(大阪),7989
9961514,妙見口,7990
9961602,深井,7991
9961603,泉ヶ丘,7992
9961604,栂・美木多,7993
9961605,光明池,7994
9961606,和泉中央,7995
9961702,貝塚市役所前,7996
9961703,近義の里,7997
9961704,石才,7998
9961705,清児,7999
9961706,名越,8000
9961707,森(大阪),8001
9961708,三ツ松,8002
9961709,三ヶ山口,8003
9961710,水間観音,8004
9961802,東三国,8005
9961805,中津(OsakaMetro),8007
9961808,本町,8009
9961809,心斎橋,8010
9961811,大国町,8012
9961814,昭和町(大阪),8014
9961815,西田辺,8015
9961817,あびこ,8016
9961818,北花田,8017
9961819,新金岡,8018
9961901,大日,8020
9961902,守口,8021
9961903,太子橋今市,8022
9961904,千林大宮,8023
9961905,関目高殿,8024
9961906,野江内代,8025
9961907,都島,8026
9961909,中崎町,8027
9961913,谷町四丁目,8030
9961914,谷町六丁目,8031
9961915,谷町九丁目,8032
9961916,四天王寺前夕陽ヶ丘,8033
9961918,阿倍野,8034
9961919,文の里,8035
9961920,田辺,8036
9961921,駒川中野,8037
9961922,平野(OsakaMetro),8038
9961923,喜連瓜破,8039
9961924,出戸,8040
9961925,長原(大阪),8041
9961926,八尾南,8042
9962004,四ツ橋,8045
9962007,花園町,8047
9962008,岸里,8048
9962009,玉出,8049
9962010,北加賀屋,8050
9962011,住之江公園,8051
9962101,夢洲,9415
9962102,コスモスクエア,8052
9962103,大阪港,8053
9962104,朝潮橋,8054
9962107,阿波座,8055
9962109,堺筋本町,8056
9962112,緑橋,8057
9962113,深江橋,8058
9962204,西長堀,8062
9962210,今里(OsakaMetro),8066
9962211,新深江,8067
9962212,小路,8068
9962213,北巽,8069
9962214,南巽,8070
9962306,長堀橋,8073
9962308,恵美須町,8075
9962404,西大橋,8078
9962407,松屋町,8079
9962411,大阪ビジネスパーク,8080
9962413,蒲生四丁目,8081
9962414,今福鶴見,8082
9962415,横堤,8083
9962416,鶴見緑地,8084
9962417,門真南,8085
9962502,トレードセンター前,8086
9962503,中ふ頭,8087
9962504,ポートタウン西,8088
9962505,ポートタウン東,8089
9962506,フェリーターミナル,8090
9962507,南港東,8091
9962508,南港口,8092
9962509,平林(大阪),8093
9962601,大阪空港,8094
9962603,柴原阪大前,8095
9962604,少路,8096
9962607,万博記念公園(大阪),8097
9962608,宇野辺,8098
9962610,沢良宜,8099
9962611,摂津,8100
9962612,南摂津,8101
9962702,公園東口,8102
9962703,阪大病院前,8103
9962704,豊川(大阪),8104
9962705,彩都西,8105
9962803,松虫,8107
9962804,東天下茶屋,8108
9962805,北畠,8109
9962806,姫松,8110
9962807,帝塚山三丁目,8111
9962808,帝塚山四丁目,8112
9962809,神ノ木,8113
9962810,住吉(大阪),8114
9962903,今池(大阪),8117
9962904,今船,8118
9962905,松田町,8119
9962906,北天下茶屋,8120
9962907,聖天坂,8121
9962908,天神ノ森,8122
9962910,塚西,8124
9962914,細井川,8127
9962915,安立町,8128
9962916,我孫子道,8129
9962917,大和川,8130
9962918,高須神社,8131
9962919,綾ノ町,8132
9962920,神明町,8133
9962921,妙国寺前,8134
9962922,花田口,8135
9962923,大小路,8136
9962924,宿院,8137
9962925,寺地町,8138
9962926,御陵前,8139
9962927,東湊,8140
9962931,石津北,9178
9962928,石津(大阪),8141
9962929,船尾(大阪),8142
9963002,花隈,8145
9963004,西元町,8146
9963005,高速神戸,8147
9963006,新開地,8148
9963007,大開,8149
9963008,高速長田,8150
9963009,西代,8151
9963102,湊川,8152
9964605,湊川公園,8274
9963202,長田(神戸電鉄),8153
9963203,丸山(兵庫),8154
9963204,鵯越,8155
9963206,鈴蘭台,8156
9963207,北鈴蘭台,8157
9963208,山の街,8158
9963209,箕谷,8159
9963210,谷上,8160
9963211,花山,8161
9963212,大池,8162
9963213,神鉄六甲,8163
9963214,唐櫃台,8164
9963215,有馬口,8165
9963217,有馬温泉,8166
9963302,五社,8167
9963303,岡場,8168
9963304,田尾寺,8169
9963305,二郎,8170
9963306,道場南口,8171
9963307,神鉄道場,8172
9963308,横山(兵庫),8173
9963309,三田本町,8174
9963404,フラワータウン,8175
9963405,南ウッディタウン,8176
9963406,ウッディタウン中央,8177
9963502,鈴蘭台西口,8178
9963503,西鈴蘭台,8179
9963504,藍那,8180
9963505,木津(兵庫),8181
9963506,木幡(兵庫),8182
9963507,栄(兵庫),8183
9963508,押部谷,8184
9963509,緑が丘(兵庫),8185
9963510,広野ゴルフ場前,8186
9963511,志染,8187
9963512,恵比須,8188
9963513,三木上の丸,8189
9963514,三木(神戸電鉄),8190
9963515,大村(兵庫),8191
9963516,樫山,8192
9963517,市場(神戸電鉄),8193
9963518,小野(兵庫),8194
9963519,葉多,8195
100302,新神戸,8196
9963702,板宿,8197
9963703,東須磨,8198
9963704,月見山,8199
9963705,須磨寺,8200
9963707,須磨浦公園,8202
9963709,滝の茶屋,8204
9963710,東垂水,8205
9963712,霞ヶ丘(兵庫),8207
9963714,西舞子,8209
9963715,大蔵谷,8210
9963716,人丸前,8211
9963718,西新町,8213
9963719,林崎松江海岸,8214
9963720,藤江,8215
9963721,中八木,8216
9963722,江井ヶ島,8217
9963723,西江井ヶ島,8218
9963724,山陽魚住,8219
9963725,東二見,8220
9963726,西二見,8221
9963727,播磨町,8222
9963728,別府(兵庫),8223
9963729,浜の宮,8224
9963730,尾上の松,8225
9963731,高砂(兵庫),8226
9963732,荒井(兵庫),8227
9963733,伊保,8228
9963734,山陽曽根,8229
9963735,大塩,8230
9963736,的形,8231
9963737,八家,8232
9963738,白浜の宮,8233
9963739,妻鹿,8234
9963740,飾磨,8235
9963741,亀山(兵庫),8236
9963742,手柄,8237
9963802,西飾磨,8239
9963803,夢前川,8240
9963804,広畑,8241
9963805,山陽天満,8242
9963806,平松,8243
9963807,山陽網干,8244
9964002,日生中央,8245
9964202,国包,9209
9964203,宗佐,9210
9964204,下石野,9211
9964205,石野,9212
9964206,西這田,9213
9964207,別所,9214
9964208,高木(兵庫),9215
9964209,三木(三木鉄道),9216
9964302,網引,8246
9964303,田原,8247
9964304,法華口,8248
9964305,播磨下里,8249
9964306,長,8250
9964307,播磨横田,8251
9964308,北条町,8252
9964402,苔縄,8253
9964403,河野原円心,8254
9964404,久崎,8255
9964406,平福,8256
9964407,石井(兵庫),8257
9964408,宮本武蔵,8258
9964409,大原(岡山),8259
9964410,西粟倉,8260
9964411,あわくら温泉,8261
9964412,山郷,8262
9964413,恋山形,8263
9964503,妙法寺(兵庫),8264
9964504,名谷,8265
9964505,総合運動公園,8266
9964506,学園都市,8267
9964507,伊川谷,8268
9964508,西神南,8269
9964509,西神中央,8270
9964603,県庁前(兵庫),8272
9964604,大倉山(兵庫),8273
9964606,上沢,8275
9964607,長田(神戸市交通局),8276
9964702,駒ヶ林,8277
9964703,苅藻,8278
9964704,御崎公園,8279
9964706,中央市場前,8280
9964708,みなと元町,8282
9964709,旧居留地・大丸前,8283
9964802,貿易センター,8286
9964803,ポートターミナル,8287
9964804,中公園,8288
9964805,みなとじま,8289
9964806,市民広場,8290
9964807,医療センター,8291
9964808,計算科学センター（神戸どうぶつ王国・「富岳」前）,8292
9964809,神戸空港,8293
9964810,南公園,8294
9964811,中埠頭,8295
9964812,北埠頭,8296
9964903,南魚崎,8297
9964904,アイランド北口,8298
9964905,アイランドセンター,8299
9964906,マリンパーク,8300
9965002,学門,8301
9965003,紀伊御坊,8302
9965004,市役所前(和歌山),8303
9965005,西御坊,8304
9965102,田中口,8305
9965103,日前宮,8306
9965104,神前(和歌山),8307
9965105,竈山,8308
9965106,交通センター前,8309
9965107,岡崎前,8310
9965108,吉礼,8311
9965109,伊太祈曽,8312
