code,id,name,original_name,name_kana,lat,lng,prefecture,postal_code,address,closed,open_date,closed_date,impl,attr
1141703,feafd7,林(富山),林,はやし,36.704504,136.999379,16,933-0817,高岡市東藤平蔵,0,NULL,NULL,1,heat
1141704,c8eef9,戸出,戸出,といで,36.684323,136.983898,16,939-1104,高岡市戸出町２丁目,0,NULL,NULL,1,cool
1141705,19ce4b,油田,油田,あぶらでん,36.655124,136.970372,16,939-1308,砺波市三郎丸,0,NULL,NULL,1,cool
1141706,ed456a,砺波,砺波,となみ,36.636424,136.953648,16,939-1366,砺波市表町,0,NULL,NULL,1,cool
1141707,986778,東野尻,東野尻,ひがしのじり,36.618573,136.9435,16,939-1333,砺波市苗加,0,NULL,NULL,1,eco
1141708,68b44c,高儀,高儀,たかぎ,36.606697,136.936007,16,939-1504,南砺市川除新,0,NULL,NULL,1,eco
1141709,056c5a,福野(富山),福野,ふくの,36.588541,136.923166,16,939-1571,南砺市松原新,0,NULL,NULL,1,eco
1141710,6a0e15,東石黒,東石黒,ひがしいしぐろ,36.57605,136.898166,16,939-1543,南砺市下吉江,0,NULL,NULL,1,eco
1141711,150a6e,福光,福光,ふくみつ,36.558121,136.878135,16,939-1732,南砺市荒木,0,NULL,NULL,1,eco
1141712,e4b809,越中山田,越中山田,えっちゅうやまだ,36.538513,136.887522,16,939-1734,南砺市竹林,0,NULL,NULL,1,eco
1141713,3ca18d,城端,城端,じょうはな,36.522012,136.901673,16,939-1852,南砺市是安,0,NULL,NULL,1,eco
1141802,e62c52,越中中川,越中中川,えっちゅうなかがわ,36.749764,137.027851,16,933-0056,高岡市中川,0,NULL,NULL,1,eco
1141803,5ae81b,能町,能町,のうまち,36.768259,137.039885,16,933-0003,高岡市能町,0,NULL,NULL,1,eco
1141804,95ab3d,伏木,伏木,ふしき,36.792306,137.05853,16,933-0112,高岡市伏木古国府,0,NULL,NULL,1,eco
1141805,566931,越中国分,越中国分,えっちゅうこくぶ,36.805361,137.050729,16,933-0101,高岡市伏木国分,0,NULL,NULL,1,heat
1141806,20da04,雨晴,雨晴,あまはらし,36.816484,137.037583,16,933-0136,高岡市渋谷,0,NULL,NULL,1,heat
1141807,f3cb0f,島尾,島尾,しまお,36.828423,137.01269,16,935-0032,氷見市島尾,0,NULL,NULL,1,cool
1141808,3eb815,氷見,氷見,ひみ,36.849899,136.990631,16,935-0015,氷見市伊勢大町１丁目,0,NULL,NULL,1,cool
1141546,ab7adc,津幡,津幡,つばた,36.657895,136.730759,17,929-0343,河北郡津幡町字南中条,0,NULL,NULL,1,cool
1141902,6793a4,中津幡,中津幡,なかつばた,36.67156,136.740279,17,929-0323,河北郡津幡町字津幡,0,NULL,NULL,1,cool
1141903,953858,本津幡,本津幡,ほんつばた,36.676673,136.732202,17,929-0326,河北郡津幡町字清水,0,NULL,NULL,1,cool
1141904,093d95,能瀬,能瀬,のせ,36.693152,136.719898,17,929-0319,河北郡津幡町字能瀬,0,NULL,NULL,1,cool
1141905,69835e,宇野気,宇野気,うのけ,36.722795,136.70306,17,929-1125,かほく市宇野気,0,NULL,NULL,1,cool
1141906,1df4e7,横山(石川),横山,よこやま,36.747739,136.71685,17,929-1105,かほく市横山,0,NULL,NULL,1,cool
1141907,ce26c1,高松(石川),高松,たかまつ,36.768541,136.728823,17,929-1214,かほく市内高松,0,NULL,NULL,1,cool
1141908,cf689b,免田,免田,めんでん,36.795806,136.747581,17,929-1333,羽咋郡宝達志水町免田,0,NULL,NULL,1,cool
1141909,60750c,宝達,宝達,ほうだつ,36.819875,136.762229,17,929-1343,羽咋郡宝達志水町小川,0,NULL,NULL,1,cool
1141910,d27ea5,敷浪,敷浪,しきなみ,36.848094,136.773455,17,929-1415,羽咋郡宝達志水町敷浪,0,NULL,NULL,1,cool
1141911,4b8349,南羽咋,南羽咋,みなみはくい,36.870324,136.774631,17,925-0044,羽咋市新保町,0,NULL,NULL,1,eco
1141912,b90b3a,羽咋,羽咋,はくい,36.897073,136.783332,17,925-0033,羽咋市川原町,0,NULL,NULL,1,eco
1141913,d0b30b,千路,千路,ちじ,36.928139,136.801195,17,925-0012,羽咋市千路町,0,NULL,NULL,1,eco
1141914,2ed588,金丸,金丸,かねまる,36.943344,136.835874,17,929-1521,鹿島郡中能登町金丸,0,NULL,NULL,1,eco
1141915,d2aea6,能登部,能登部,のとべ,36.960867,136.869403,17,929-1603,鹿島郡中能登町徳丸,0,NULL,NULL,1,heat
1141916,40112c,良川,良川,よしかわ,36.976662,136.894628,17,929-1717,鹿島郡中能登町良川,0,NULL,NULL,1,heat
1141917,210fd7,能登二宮,能登二宮,のとにのみや,36.984824,136.917389,17,929-1811,鹿島郡中能登町二宮,0,NULL,NULL,1,heat
1141918,74397a,徳田(石川),徳田,とくだ,37.007449,136.930295,17,926-0824,七尾市下町,0,NULL,NULL,1,heat
1141919,6c2171,七尾,七尾,ななお,37.041613,136.964501,17,926-0811,七尾市御祓町,0,NULL,NULL,1,heat
1141920,75f595,和倉温泉,和倉温泉,わくらおんせん,37.074663,136.925884,17,926-0171,七尾市石崎町,0,NULL,NULL,1,heat
1142103,ad4f2e,六条,六条,ろくじょう,36.028175,136.239594,18,918-8136,福井市天王町,0,NULL,NULL,1,cool
1142104,04b8d7,足羽,足羽,あすわ,36.020821,136.253607,18,910-2177,福井市稲津町,0,NULL,NULL,1,cool
1142105,9eedf6,越前東郷,越前東郷,えちぜんとうごう,36.018185,136.273561,18,910-2165,福井市東郷二ケ町,0,NULL,NULL,1,heat
1142106,032dfe,一乗谷,一乗谷,いちじょうだに,36.013679,136.2974,18,910-2151,福井市安波賀中島町,0,NULL,NULL,1,heat
1142107,ea1232,越前高田,越前高田,えちぜんたかだ,36.024759,136.318669,18,910-2226,福井市高田町,0,NULL,NULL,1,heat
1142108,a3c672,市波,市波,いちなみ,36.019813,136.330463,18,910-2222,福井市市波町,0,NULL,NULL,1,heat
1142109,3d8812,小和清水,小和清水,こわしょうず,36.01732,136.351085,18,910-2212,福井市小和清水町,0,NULL,NULL,1,heat
1142110,e59aaa,美山,美山,みやま,35.998567,136.365082,18,910-2347,福井市境寺町,0,NULL,NULL,1,heat
1142111,ac6de3,越前薬師,越前薬師,えちぜんやくし,36.005283,136.384336,18,910-2339,福井市薬師町,0,NULL,NULL,1,cool
1142112,63cc3c,越前大宮,越前大宮,えちぜんおおみや,36.000064,136.409694,18,910-2334,福井市大宮町,0,NULL,NULL,1,cool
1142113,349a61,計石,計石,はかりいし,35.997589,136.434767,18,910-2331,福井市計石町,0,NULL,NULL,1,cool
1142114,9b015b,牛ヶ原,牛ヶ原,うしがはら,35.998567,136.467349,18,912-0091,福井県大野市牛ケ原53下正角1-5,0,NULL,NULL,1,eco
1142115,4a3c93,北大野,北大野,きたおおの,35.997992,136.48795,18,912-0021,大野市中野,0,NULL,NULL,1,eco
1142116,b59385,越前大野,越前大野,えちぜんおおの,35.983294,136.496877,18,912-0052,大野市弥生町,0,NULL,NULL,1,eco
1142117,88708c,越前田野,越前田野,えちぜんたの,35.987048,136.526884,18,912-0827,大野市田野,0,NULL,NULL,1,eco
1142118,a0d863,越前富田,越前富田,えちぜんとみだ,35.9909,136.541233,18,912-0813,大野市上野,0,NULL,NULL,1,eco
1142119,175f4c,下唯野,下唯野,しもゆいの,35.974208,136.56027,18,912-0822,大野市下唯野,0,NULL,NULL,1,eco
1142120,016a3b,柿ヶ島,柿ヶ島,かきがしま,35.97243,136.570938,18,912-0147,福井県大野市柿ケ嶋35中々川原32-2,0,NULL,NULL,1,eco
1142121,70cb55,勝原,勝原,かどはら,35.967512,136.597151,18,912-0155,大野市西勝原,0,NULL,NULL,1,eco
1142122,2883a4,越前下山,越前下山,えちぜんしもやま,35.920356,136.634832,18,912-0207,大野市下山,0,NULL,NULL,1,eco
1142123,00c288,九頭竜湖,九頭竜湖,くずりゅうこ,35.90449,136.66146,18,912-0205,大野市朝日,0,NULL,NULL,1,eco
1142201,8e39bb,東舞鶴,東舞鶴,ひがしまいづる,35.468601,135.394788,26,625-0036,舞鶴市浜,0,NULL,NULL,1,heat
1142202,0108ae,松尾寺,松尾寺,まつのおでら,35.486018,135.450133,26,625-0011,舞鶴市字吉坂,0,NULL,NULL,1,heat
1142203,bffe37,青郷,青郷,あおのごう,35.481584,135.4998,18,919-2200,大飯郡高浜町青郷,0,NULL,NULL,1,cool
1142204,dbb206,三松,三松,みつまつ,35.488767,135.520561,18,919-2382,大飯郡高浜町東三松,0,NULL,NULL,1,cool
1142205,34bb7b,若狭高浜,若狭高浜,わかさたかはま,35.486423,135.547588,18,919-2225,大飯郡高浜町宮崎,0,NULL,NULL,1,cool
1142206,de533f,若狭和田,若狭和田,わかさわだ,35.488664,135.581564,18,919-2201,大飯郡高浜町和田,0,NULL,NULL,1,cool
1142207,e344ea,若狭本郷,若狭本郷,わかさほんごう,35.482616,135.618834,18,919-2111,大飯郡おおい町本郷,0,NULL,NULL,1,cool
1142208,277c67,加斗,加斗,かと,35.480672,135.666145,18,917-0045,小浜市加斗,0,NULL,NULL,1,cool
1142209,f3aa02,勢浜,勢浜,せいはま,35.481192,135.708039,18,917-0043,小浜市西勢,0,NULL,NULL,1,heat
1142210,f2a7c2,小浜,小浜,おばま,35.491643,135.745672,18,917-0077,小浜市駅前町,0,NULL,NULL,1,heat
1142211,26592f,東小浜,東小浜,ひがしおばま,35.485234,135.781053,18,917-0241,小浜市遠敷,0,NULL,NULL,1,heat
1142212,18a0d6,新平野,新平野,しんひらの,35.473069,135.807198,18,917-0226,小浜市平野,0,NULL,NULL,1,heat
1142213,6e80da,上中,上中,かみなか,35.463638,135.855728,18,919-1542,三方上中郡若狭町井ノ口,0,NULL,NULL,1,heat
1142214,52162f,若狭有田,若狭有田,わかさありた,35.485536,135.868377,18,919-1507,三方上中郡若狭町有田,0,NULL,NULL,1,eco
1142215,8d2d75,大鳥羽,大鳥羽,おおとば,35.504839,135.866872,18,919-1504,三方上中郡若狭町大鳥羽,0,NULL,NULL,1,eco
1142216,02cb24,十村,十村,とむら,35.51595,135.896591,18,919-1316,三方上中郡若狭町井崎,0,NULL,NULL,1,eco
1142217,277241,藤井,藤井,ふじい,35.532198,135.906274,18,919-1311,三方上中郡若狭町藤井,0,NULL,NULL,1,eco
1142218,7473bb,三方,三方,みかた,35.555282,135.909259,18,919-1303,三方上中郡若狭町三方,0,NULL,NULL,1,eco
1142219,7eedd0,気山,気山,きやま,35.584887,135.909531,18,919-1301,三方上中郡若狭町気山,0,NULL,NULL,1,eco
1142220,a6b8d0,美浜,美浜,みはま,35.605138,135.936496,18,919-1122,三方郡美浜町松原,0,NULL,NULL,1,eco
1142221,3deafc,東美浜,東美浜,ひがしみはま,35.614039,135.985614,18,919-1206,三方郡美浜町太田,0,NULL,NULL,1,eco
1142222,3cee9e,粟野,粟野,あわの,35.617234,136.027225,18,914-0145,敦賀市野坂,0,NULL,NULL,1,eco
1142223,3a4dae,西敦賀,西敦賀,にしつるが,35.617975,136.067787,18,914-0035,敦賀市山泉,0,NULL,NULL,1,eco
1150102,7d8863,函南,函南,かんなみ,35.108773,138.970984,22,419-0121,田方郡函南町大竹,0,NULL,NULL,1,cool
100206,909cad,三島,三島,みしま,35.126253,138.911133,22,411-0036,三島市一番町,0,NULL,NULL,1,cool
1150104,6650f8,沼津,沼津,ぬまづ,35.103011,138.860104,22,410-0801,沼津市大手町１丁目,0,NULL,NULL,1,cool
1150105,d2f4e4,片浜,片浜,かたはま,35.11825,138.818937,22,410-0875,沼津市今沢,0,NULL,NULL,1,cool
1150106,cf81b1,原(静岡),原,はら,35.124915,138.793387,22,410-0312,沼津市原,0,NULL,NULL,1,cool
1150107,8da4fa,東田子の浦,東田子の浦,ひがしたごのうら,35.136255,138.745441,22,417-0832,富士市中柏原新田,0,NULL,NULL,1,cool
1150108,48fa60,吉原,吉原,よしわら,35.143845,138.702768,22,417-0015,富士市鈴川町,0,NULL,NULL,1,cool
1150110,f22253,富士川,富士川,ふじかわ,35.141119,138.618571,22,421-3306,静岡県富士市中之郷1228-4,0,NULL,NULL,1,cool
1150111,0ab3fd,新蒲原,新蒲原,しんかんばら,35.119599,138.608117,22,421-3203,静岡市清水区蒲原,0,NULL,NULL,1,cool
1150112,9256f7,蒲原,蒲原,かんばら,35.114005,138.582752,22,421-3214,静岡市清水区蒲原堰沢,0,NULL,NULL,1,cool
1150113,8119bf,由比,由比,ゆい,35.097108,138.552756,22,421-3111,静岡市清水区由比今宿,0,NULL,NULL,1,cool
1150114,00ca40,興津,興津,おきつ,35.052539,138.521865,22,424-0204,静岡市清水区興津中町,0,NULL,NULL,1,cool
1150115,a2014a,清水(静岡),清水,しみず,35.023248,138.488958,22,424-0816,静岡市清水区真砂町,0,NULL,NULL,1,cool
1150116,1d3f30,草薙,草薙,くさなぎ,35.002854,138.442025,22,424-0886,静岡市清水区草薙,0,NULL,NULL,1,cool
1150117,7d2bb2,東静岡,東静岡,ひがししずおか,34.985256,138.413118,22,420-0813,静岡市葵区長沼５８４番地８,0,NULL,NULL,1,cool
100208,a16783,静岡,静岡,しずおか,34.971629,138.388579,22,420-0851,静岡市葵区黒金町,0,NULL,NULL,1,cool
1150119,d18649,安倍川,安倍川,あべかわ,34.940961,138.364029,22,421-0133,静岡市駿河区鎌田,0,NULL,NULL,1,heat
1150120,189e96,用宗,用宗,もちむね,34.922512,138.36006,22,421-0124,静岡市駿河区用宗城山町,0,NULL,NULL,1,heat
1150121,2d45e5,焼津,焼津,やいづ,34.872261,138.318457,22,425-0027,焼津市栄町１丁目,0,NULL,NULL,1,heat
1150122,34899e,西焼津,西焼津,にしやいづ,34.859824,138.28552,22,425-0076,焼津市小屋敷,0,NULL,NULL,1,heat
1150123,8d2d46,藤枝,藤枝,ふじえだ,34.849511,138.252748,22,426-0034,藤枝市駅前１丁目,0,NULL,NULL,1,heat
1150124,4e405b,六合,六合,ろくごう,34.836436,138.203502,22,427-0019,島田市道悦１丁目,0,NULL,NULL,1,heat
1150125,9908d0,島田(静岡),島田,しまだ,34.830159,138.173436,22,427-0028,島田市栄町,0,NULL,NULL,1,heat
1150126,50cef0,金谷,金谷,かなや,34.819049,138.125578,22,428-0047,静岡県島田市金谷新町,0,NULL,NULL,1,heat
1150127,8a81c2,菊川(静岡),菊川,きくがわ,34.76176,138.085648,22,439-0006,菊川市堀之内,0,NULL,NULL,1,heat
100209,adfe18,掛川,掛川,かけがわ,34.769463,138.014937,22,436-0024,掛川市南西郷,0,NULL,NULL,1,eco
1150129,d395f0,愛野(静岡),愛野,あいの,34.752257,137.961663,22,437-0031,袋井市愛野６９１-８,0,NULL,NULL,1,eco
1150130,3f2047,袋井,袋井,ふくろい,34.741377,137.92596,22,437-0023,袋井市高尾,0,NULL,NULL,1,eco
1150135,fb262e,御厨(静岡),御厨,みくりや,34.718447,137.88534,22,438-0038,静岡県磐田市鎌田,0,2020-03-14,NULL,1,eco
1150131,2c8c4a,磐田,磐田,いわた,34.710132,137.852244,22,438-0078,磐田市中泉,0,NULL,NULL,1,eco
1150132,b623af,豊田町,豊田町,とよだちょう,34.7121,137.82013,22,438-0821,磐田市立野,0,NULL,NULL,1,eco
1150133,abb7c4,天竜川,天竜川,てんりゅうがわ,34.716994,137.77923,22,435-0013,浜松市東区天龍川町,0,NULL,NULL,1,eco
100210,24381e,浜松,浜松,はままつ,34.703866,137.734759,22,430-0926,浜松市中区砂山町,0,NULL,NULL,1,eco
9950601,d3314a,新浜松,新浜松,しんはままつ,34.703402,137.732456,22,430-0933,浜松市中区鍛冶町４,0,NULL,NULL,1,heat
1150203,97c1dd,高塚,高塚,たかつか,34.690425,137.681303,22,432-8065,浜松市南区高塚町,0,NULL,NULL,1,cool
1150204,cf43e5,舞阪,舞阪,まいさか,34.685701,137.626422,22,431-0203,浜松市西区馬郡町,0,NULL,NULL,1,cool
1150205,407fff,弁天島,弁天島,べんてんじま,34.690125,137.603058,22,431-0214,浜松市西区舞阪町弁天島,0,NULL,NULL,1,cool
1150206,c16e29,新居町,新居町,あらいまち,34.694276,137.568953,22,431-0302,静岡県湖西市新居町新居,0,NULL,NULL,1,heat
1150207,86992b,鷲津,鷲津,わしづ,34.716819,137.546116,22,431-0431,湖西市鷲津,0,NULL,NULL,1,heat
1150208,1431d4,新所原,新所原,しんじょはら,34.723205,137.484399,22,431-0424,湖西市新所原３丁目,0,NULL,NULL,1,heat
1150209,9d560a,二川,二川,ふたがわ,34.725809,137.438966,23,441-3144,豊橋市大岩町南元屋敷,0,NULL,NULL,1,heat
1150211,c8b03e,西小坂井,西小坂井,にしこざかい,34.79708,137.352499,23,441-0105,愛知県豊川市伊奈町前山20,0,NULL,NULL,1,heat
1150212,562b8e,愛知御津,愛知御津,あいちみと,34.812624,137.316492,23,441-0312,豊川市御津町西方字松本,0,NULL,NULL,1,heat
1150213,fb6a50,三河大塚,三河大塚,みかわおおつか,34.815744,137.28287,23,443-0013,蒲郡市大塚町笹子,0,NULL,NULL,1,heat
1150214,f03b39,三河三谷,三河三谷,みかわみや,34.818546,137.247795,23,443-0021,蒲郡市三谷町上野,0,NULL,NULL,1,heat
1150215,b96ff7,蒲郡,蒲郡,がまごおり,34.823078,137.226459,23,443-0043,蒲郡市元町,0,NULL,NULL,1,heat
1150216,d99dea,三河塩津,三河塩津,みかわしおつ,34.825295,137.201261,23,443-0046,蒲郡市竹谷町油井,0,NULL,NULL,1,heat
3000409,d03f4c,蒲郡競艇場前,蒲郡競艇場前,がまごおりきょうていじょうまえ,34.825545,137.202014,23,443-0046,蒲郡市竹谷町油井１７-９,0,NULL,NULL,1,eco
1150217,3b52f5,三ヶ根,三ヶ根,さんがね,34.836449,137.176348,23,444-0124,愛知県額田郡幸田町大字深溝字大池田12-1,0,NULL,NULL,1,heat
1150218,91f1d5,幸田,幸田,こうだ,34.859926,137.16447,23,444-0116,額田郡幸田町芦谷字幸田,0,NULL,NULL,1,heat
1150242,3ee381,相見,相見,あいみ,34.887676,137.160325,23,444-0113,愛知県額田郡幸田町大字菱池字カマ46,0,2012-03-12,NULL,1,heat
1150219,ee2a2f,岡崎,岡崎,おかざき,34.925417,137.157243,23,444-0813,岡崎市羽根町東荒子,0,NULL,NULL,1,heat
1150220,1bad7a,西岡崎,西岡崎,にしおかざき,34.946572,137.123187,23,444-0938,岡崎市昭和町北浦,0,NULL,NULL,1,heat
1150221,be67b1,安城,安城,あんじょう,34.959986,137.08716,23,446-0032,安城市御幸本町,0,NULL,NULL,1,heat
100212,221e91,三河安城,三河安城,みかわあんじょう,34.96968,137.060918,23,446-0054,安城市二本木町二ツ池,0,NULL,NULL,1,heat
1150223,fbb418,東刈谷,東刈谷,ひがしかりや,34.97741,137.043525,23,448-0807,刈谷市東刈谷町１丁目,0,NULL,NULL,1,heat
1150240,73aaee,野田新町,野田新町,のだしんまち,34.983528,137.028085,23,448-0862,刈谷市野田新町,0,NULL,NULL,1,cool
1150224,b05cea,刈谷,刈谷,かりや,34.991156,137.008878,23,448-0028,刈谷市桜町１丁目,0,NULL,NULL,1,cool
1150225,32228e,逢妻,逢妻,あいづま,34.998215,136.990544,23,448-0831,刈谷市熊野町２丁目,0,NULL,NULL,1,cool
1150226,2e64b6,大府,大府,おおぶ,35.008665,136.961727,23,474-0025,大府市中央町３丁目,0,NULL,NULL,1,cool
1150227,608792,共和,共和,きょうわ,35.035245,136.954599,23,474-0074,大府市共栄町９丁目,0,NULL,NULL,1,cool
1150241,05a34a,南大高,南大高,みなみおおだか,35.055403,136.948244,23,459-8001,名古屋市緑区大高町字池之内4-10,0,NULL,NULL,1,cool
1150228,15672e,大高,大高,おおだか,35.069244,136.940242,23,459-8001,名古屋市緑区大高町鶴田,0,NULL,NULL,1,cool
1150229,3c95b6,笠寺,笠寺,かさでら,35.095113,136.926321,23,457-0077,名古屋市南区立脇町２丁目,0,NULL,NULL,1,cool
1150230,0cbebb,熱田,熱田,あつた,35.130028,136.910502,23,456-0024,名古屋市熱田区森後町２丁目,0,NULL,NULL,1,cool
1150232,08c724,尾頭橋,尾頭橋,おとうばし,35.146981,136.89102,23,454-0000,名古屋市中川区尾頭橋４,0,NULL,NULL,1,eco
1150234,8fe63c,枇杷島,枇杷島,びわじま,35.198681,136.861816,23,452-0064,清須市西枇杷島町旭１丁目,0,NULL,NULL,1,eco
1150235,bfecc7,清洲,清洲,きよす,35.225406,136.834529,23,492-8173,稲沢市北市場町,0,NULL,NULL,1,eco
1150236,c2cdf4,稲沢,稲沢,いなざわ,35.252994,136.820942,23,492-8143,稲沢市駅前１丁目,0,NULL,NULL,1,eco
1150237,10e51a,尾張一宮,尾張一宮,おわりいちのみや,35.301765,136.797567,23,491-0858,一宮市栄３丁目,0,NULL,NULL,1,eco
3000150,663d6a,名鉄一宮,名鉄一宮,めいてついちのみや,35.30154,136.797225,23,491-0912,一宮市新生１丁目,0,NULL,NULL,1,heat
1150238,f6a233,木曽川,木曽川,きそがわ,35.349319,136.780726,23,493-0001,一宮市木曽川町黒田,0,NULL,NULL,1,eco
1150302,821850,西岐阜,西岐阜,にしぎふ,35.404664,136.72341,21,500-8381,岐阜市市橋３丁目,0,NULL,NULL,1,heat
