station_code,line_code,index,numbering
3200402,32004,2,NK16-1
3200403,32004,3,NK16-2
1164003,32005,1,NK45
3200139,32005,2,NK44
3200503,32005,3,NK44-1
3200504,32005,4,NK44-2
3200505,32005,5,NK44-3
3200506,32005,6,NK44-4
3200507,32005,7,NK44-5
3200508,32005,8,NK44-6
3200509,32005,9,NK44-7
3200137,32006,1,NK41
3200602,32006,2,NK41-1
3200603,32006,3,NK41-2
3200604,32006,4,NK41-3
3200101,32007,1,NK01
3200702,32007,2,NK02
1160720,32007,3,NK03
3200704,32007,4,NK04
3200103,32007,5,NK05
3200104,32007,6,NK06
3200707,32007,7,NK51
3200708,32007,8,NK52
3200709,32007,9,NK53
3200710,32007,10,NK54
3200711,32007,11,NK55
3200712,32007,12,NK56
3200713,32007,13,NK57
3200714,32007,14,NK58
3200715,32007,15,NK59
3200716,32007,16,NK60
3200717,32007,17,NK61
3200718,32007,18,NK62
3200719,32007,19,NK63
3200720,32007,20,NK64
3200721,32007,21,NK65
3200722,32007,22,NK66
3200723,32007,23,NK67
3200724,32007,24,NK68
3102208,32007,25,NK69
3200726,32007,26,NK70
3200727,32007,27,NK71
3200728,32007,28,NK72
3200729,32007,29,NK73
3200730,32007,30,NK74
3200731,32007,31,NK75
3200732,32007,32,NK76
1163617,32007,33,NK77
3200734,32007,34,NK78
3200735,32007,35,NK79
3200736,32007,36,NK80
3200737,32007,37,NK81
3200738,32007,38,NK82
3200739,32007,39,NK83
3200740,32007,40,NK84
3200741,32007,41,NK85
3200742,32007,42,NK86
3200742,32008,1,NK86
3200802,32008,2,NK87
3200901,32009,1,NK06-5
3200902,32009,2,NK06-4
3200903,32009,3,NK06-3
3200904,32009,4,NK06-2
3200905,32009,5,NK06-1
3200104,32009,6,NK06
3300401,33001,1,KH42
3300402,33001,2,KH41
3300101,33001,3,KH40
3300102,33001,4,KH39
3300103,33001,5,KH38
3300104,33001,6,KH37
1161802,33001,7,KH36
3300106,33001,8,KH35
3300107,33001,9,KH34
3300108,33001,10,KH33
3300109,33001,11,KH32
3300110,33001,12,KH31
3300111,33001,13,KH30
3300112,33001,14,KH29
3300113,33001,15,KH28
3300114,33001,16,KH27
3300115,33001,17,KH26
3300116,33001,18,KH25
3300117,33001,19,KH24
3300118,33001,20,KH23
3300119,33001,21,KH22
3300120,33001,22,KH21
3300121,33001,23,KH20
3300122,33001,24,KH19
3300123,33001,25,KH18
3300124,33001,26,KH17
3300125,33001,27,KH16
3300126,33001,28,KH15
3300127,33001,29,KH14
3300128,33001,30,KH13
3300129,33001,31,KH12
3300130,33001,32,KH11
3300131,33001,33,KH10
3300132,33001,34,KH09
3300133,33001,35,KH08
3300134,33001,36,KH07
3300135,33001,37,KH06
3300136,33001,38,KH05
1161724,33001,39,KH04
3300138,33001,40,KH03
3300139,33001,41,KH02
3300140,33001,42,KH01
3300113,33002,1,KH28
3300202,33002,2,KH71
3300203,33002,3,KH72
3300204,33002,4,KH73
3300205,33002,5,KH74
1161808,33002,6,KH75
3300207,33002,7,KH76
3300208,33002,8,KH77
3300120,33003,1,KH21
3300302,33003,2,KH61
3300303,33003,3,KH62
3300304,33003,4,KH63
3300305,33003,5,KH64
3300306,33003,6,KH65
3300307,33003,7,KH66
3300308,33003,8,KH67
3300401,33004,1,KH42
3300402,33004,2,KH41
3300101,33004,3,KH40
3300501,33005,1,NULL
3300502,33005,2,NULL
3300601,33006,1,OT01
3300602,33006,2,OT02
3300603,33006,3,OT03
3300604,33006,4,OT04
3300605,33006,5,OT05
3300606,33006,6,OT06
3300607,33006,7,OT07
3300608,33006,8,OT08
3300609,33006,9,OT09
3300610,33006,10,OT10
3300611,33006,11,OT11
3300612,33006,12,OT12
3300613,33006,13,OT13
3300614,33006,14,OT14
3300615,33006,15,OT15
3300616,33006,16,OT16
3300617,33006,17,OT17
3300618,33006,18,OT18
3300619,33006,19,OT19
3300620,33006,20,OT20
3300621,33006,21,OT21
3300701,33007,1,T08
3300702,33007,2,OT31
3300703,33007,3,OT32
3300704,33007,4,OT33
3300705,33007,5,OT34
3300706,33007,6,OT35
3300612,33007,7,OT12
3300138,33008,1,KH03
3300802,33008,2,KH51
3300803,33008,3,KH52
3300804,33008,4,KH53
3300805,33008,5,KH54
3400101,34001,1,HK01
3400102,34001,2,HK02
3400103,34001,3,HK03
3400104,34001,4,HK04
3400105,34001,5,HK05
3400106,34001,6,HK06
3400107,34001,7,HK07
3400108,34001,8,HK08
3400109,34001,9,HK09
3400110,34001,10,HK10
3400111,34001,11,HK11
3400112,34001,12,HK12
3400113,34001,13,HK13
3400114,34001,14,HK14
3400115,34001,15,HK15
9963001,34001,16,HK16
3400101,34002,1,HK01
3400102,34002,2,HK02
3400103,34002,3,HK03
3400204,34002,4,HK41
3400205,34002,5,HK42
3400206,34002,6,HK43
3400207,34002,7,HK44
3400208,34002,8,HK45
3400209,34002,9,HK46
3400210,34002,10,HK47
3400211,34002,11,HK48
3400212,34002,12,HK49
3400213,34002,13,HK50
3400214,34002,14,HK51
3400215,34002,15,HK52
3400216,34002,16,HK53
3400217,34002,17,HK54
3400218,34002,18,HK55
1162910,34002,19,HK56
3400301,34003,1,HK86
3400302,34003,2,HK85
3400303,34003,3,HK84
3400304,34003,4,HK83
3400305,34003,5,HK82
3400306,34003,6,HK81
3400307,34003,7,HK80
3400308,34003,8,HK79
3400309,34003,9,HK78
3400310,34003,10,HK77
3400328,34003,11,HK76
3400311,34003,12,HK75
3400312,34003,13,HK74
3400313,34003,14,HK73
3400314,34003,15,HK72
3400315,34003,16,HK71
3400316,34003,17,HK70
3400317,34003,18,HK69
3400318,34003,19,HK68
3400327,34003,20,HK67
3400319,34003,21,HK66
3400320,34003,22,HK65
3400321,34003,23,HK64
3400322,34003,24,HK63
3400323,34003,25,HK62
3400324,34003,26,HK61
3400103,34003,27,HK03
3400101,34003,28,HK01
3400401,34004,1,HK21
3400402,34004,2,HK22
3400108,34004,3,HK08
3400404,34004,4,HK23
3400405,34004,5,HK24
3400406,34004,6,HK25
3400407,34004,7,HK26
3400408,34004,8,HK27
3400409,34004,9,HK28
1162910,34004,10,HK56
3400109,34005,1,HK09
3400502,34005,2,HK29
3400503,34005,3,HK30
3400106,34006,1,HK06
3400602,34006,2,HK18
3400603,34006,3,HK19
3400604,34006,4,HK20
3400211,34007,1,HK48
3400702,34007,2,HK57
3400703,34007,3,HK58
3400704,34007,4,HK59
3400801,34008,1,HK95
3400802,34008,2,HK94
3400803,34008,3,HK93
3400804,34008,4,HK92
3400805,34008,5,HK91
3400806,34008,6,HK90
3400807,34008,7,HK89
3400808,34008,8,HK88
3400322,34008,9,HK63
3400810,34008,10,HK87
3400811,34008,11,K11
3400306,34009,1,HK81
3400902,34009,2,HK96
3400903,34009,3,HK97
3400904,34009,4,HK98
3500101,35001,1,HS01
1162309,35001,2,HS02
3500103,35001,3,HS03
3500104,35001,4,HS04
3500105,35001,5,HS05
3500106,35001,6,HS06
3500107,35001,7,HS07
3500108,35001,8,HS08
3500109,35001,9,HS09
3500110,35001,10,HS10
3500111,35001,11,HS11
3500112,35001,12,HS12
3500113,35001,13,HS13
3500114,35001,14,HS14
3500115,35001,15,HS15
3400401,35001,16,HS16
3500117,35001,17,HS17
3500118,35001,18,HS18
3500119,35001,19,HS19
3500120,35001,20,HS20
3500121,35001,21,HS21
3500122,35001,22,HS22
3500123,35001,23,HS23
3500124,35001,24,HS24
3500125,35001,25,HS25
3500126,35001,26,HS26
3500127,35001,27,HS27
3500128,35001,28,HS28
3500129,35001,29,HS29
3500130,35001,30,HS30
3500131,35001,31,HS31
9963001,35001,32,HS32
1160314,35001,33,HS33
3100101,35002,1,HS41
3500210,35002,2,HS42
3500209,35002,3,HS43
3500208,35002,4,HS44
1162307,35002,5,HS45
3500202,35002,6,HS46
3500203,35002,7,HS47
3500204,35002,8,HS48
3500205,35002,9,HS49
3500108,35002,10,HS08
3500109,35002,11,HS09
3500112,35003,1,HS12
3500302,35003,2,HS53
3500303,35003,3,HS52
3500304,35003,4,HS51
3600101,36001,1,T01
3600102,36001,2,T02
3600103,36001,3,T03
3600104,36001,4,T04
3600105,36001,5,T05
3600106,36001,6,T06
3600107,36001,7,T07
3600108,36001,8,T09
3600109,36001,9,T10
3600110,36001,10,T11
3600111,36001,11,T12
3600112,36001,12,T13
3600149,36001,13,T14
3600113,36001,14,T15
3600114,36001,15,T16
3600115,36001,16,T17
3600116,36001,17,T18
3600117,36001,18,T19
3600118,36001,19,T20
3600119,36001,20,T21
3600120,36001,21,T22
3600121,36001,22,T23
3600122,36001,23,T24
3600123,36001,24,T25
3600124,36001,25,T26
3600125,36001,26,T27
3600126,36001,27,T28
3600127,36001,28,T29
3600128,36001,29,T30
3600129,36001,30,T31
3600130,36001,31,T32
3600131,36001,32,T33
3600132,36001,33,T34
3600133,36001,34,T35
3600134,36001,35,T36
3600135,36001,36,T37
3600136,36001,37,T38
3600137,36001,38,T39
3600138,36001,39,T40
3600139,36001,40,T41
3600140,36001,41,T42
3600141,36001,42,T43
3600142,36001,43,T44
3600143,36001,44,T45
3600144,36001,45,T46
3600145,36001,46,T47
3600146,36001,47,T48
3600147,36001,48,T49
1190328,36001,49,T50
3600112,36002,1,T13
3600202,36002,2,D01
3600203,36002,3,D02
3600123,36003,1,T25
3600302,36003,2,A01
3600303,36003,3,A02
3600304,36003,4,A03
3600305,36003,5,A04
3600306,36003,6,A05
3600307,36003,7,A06
3600308,36003,8,A07
3600309,36003,9,A08
3600310,36003,10,A09
3600311,36003,11,A10
3600312,36003,12,A11
3600401,36004,1,NK01
3600402,36004,2,NK02
3600403,36004,3,NK03
3600404,36004,4,NK04
3600405,36004,5,NK05
3600406,36004,6,NK06
3600407,36004,7,NK07
1191605,36004,8,NK08
3600409,36004,9,NK09
3600410,36004,10,NK10
9910101,99101,1,T01
9910102,99101,2,T02
9910103,99101,3,T03
9910104,99101,4,T04
9910105,99101,5,T05
9910106,99101,6,T06
9910107,99101,7,T07
9910108,99101,8,T08
9910109,99101,9,T09
9910110,99101,10,T10
9910111,99101,11,T11
9910112,99101,12,T12
9910113,99101,13,T13
9910114,99101,14,T14
9910115,99101,15,T15
9910116,99101,16,T16
9910117,99101,17,T17
9910118,99101,18,T18
9910119,99101,19,T19
9910201,99102,1,N01
9910202,99102,2,N02
9910203,99102,3,N03
9910204,99102,4,N04
9910205,99102,5,N05
9910206,99102,6,N06
9910109,99102,7,N07
9910208,99102,8,N08
9910209,99102,9,N09
9910210,99102,10,N10
9910211,99102,11,N11
9910212,99102,12,N12
9910213,99102,13,N13
9910214,99102,14,N14
9910215,99102,15,N15
9910216,99102,16,N16
9910301,99103,1,H01
9910302,99103,2,H02
9910303,99103,3,H03
9910304,99103,4,H04
9910305,99103,5,H05
9910306,99103,6,H06
9910206,99103,7,H07
9910109,99103,8,H08
9910309,99103,9,H09
9910310,99103,10,H10
9910311,99103,11,H11
9910312,99103,12,H12
9910313,99103,13,H13
9910314,99103,14,H14
9910401,99104,1,SC01
9910402,99104,2,SC02
9910403,99104,3,SC03
9910404,99104,4,SC04
9910405,99104,5,SC05
9910406,99104,6,SC06
9910407,99104,7,SC07
9910408,99104,8,SC08
9910409,99104,9,SC09
9910410,99104,10,SC10
9910411,99104,11,SC11
9910412,99104,12,SC12
9910413,99104,13,SC13
9910414,99104,14,SC14
9910415,99104,15,SC15
9910416,99104,16,SC16
9910417,99104,17,SC17
9910418,99104,18,SC18
9910419,99104,19,SC19
9910420,99104,20,SC20
9910421,99104,21,SC21
9910422,99104,22,SC22
9910208,99104,23,SC23
9910424,99104,24,SC24
9910501,99105,1,DY1
9910502,99105,2,DY2
9910503,99105,3,DY3
9910504,99105,4,DY4
9910505,99105,5,DY5
9910506,99105,6,DY6
9910507,99105,7,DY7
9910508,99105,8,DY8
9910509,99105,9,DY9
9910510,99105,10,DY10
9910511,99105,11,DY11
9910512,99105,12,DY12
9910513,99105,13,DY13
9910514,99105,14,DY14
9910515,99105,15,DY15
9910516,99105,16,DY16
9910517,99105,17,DY17
9910518,99105,18,DY18
9910519,99105,19,DY19
9910520,99105,20,DY20
9910521,99105,21,Y24
9910522,99105,22,Y25
9910523,99105,23,Y26
9910501,99106,1,DY1
9910502,99106,2,DY2
9910503,99106,3,DY3
9910504,99106,4,DY4
9910505,99106,5,DY5
9910506,99106,6,DY6
9910507,99106,7,DY7
9910508,99106,8,DY8
9910509,99106,9,DY9
9910510,99106,10,DY10
9910511,99106,11,DY11
9910512,99106,12,DY12
9910513,99106,13,DY13
9910514,99106,14,DY14
9910515,99106,15,DY15
9910516,99106,16,DY16
9910517,99106,17,DY17
9910518,99106,18,DY18
9910519,99106,19,DY19
9910520,99106,20,DY20
9910621,99106,21,D21
9910622,99106,22,D22
9910623,99106,23,D23
101103,99108,1,01
1111911,99108,2,02
1111912,99108,3,03
1111913,99108,4,04
1111914,99108,5,05
1111915,99108,6,06
1111916,99108,7,07
1111917,99108,8,08
1111918,99108,9,09
1111919,99108,10,10
1111920,99108,11,11
1110102,99108,12,H74
9920101,99201,1,NULL
9920102,99201,2,NULL
9920103,99201,3,NULL
9920104,99201,4,NULL
9920105,99201,5,NULL
9920106,99201,6,NULL
9920107,99201,7,NULL
9920108,99201,8,NULL
9920109,99201,9,NULL
9920110,99201,10,NULL
9920111,99201,11,NULL
9920112,99201,12,NULL
1120257,99202,1,NULL
9920202,99202,2,NULL
9920203,99202,3,NULL
9920204,99202,4,NULL
9920205,99202,5,NULL
9920206,99202,6,NULL
9920207,99202,7,NULL
9920208,99202,8,NULL
9920209,99202,9,NULL
9920213,99202,10,NULL
9920210,99202,11,NULL
9920211,99202,12,NULL
9920212,99202,13,NULL
9920301,99203,1,NULL
9920302,99203,2,NULL
9920303,99203,3,NULL
9920304,99203,4,NULL
9920305,99203,5,NULL
9920306,99203,6,NULL
9920307,99203,7,NULL
9920308,99203,8,NULL
9920309,99203,9,NULL
9920310,99203,10,NULL
9920311,99203,11,NULL
9920312,99203,12,NULL
9920313,99203,13,NULL
9920314,99203,14,NULL
1120105,99204,1,NULL
9920402,99204,2,NULL
9920403,99204,3,NULL
9920404,99204,4,NULL
9920405,99204,5,NULL
9920406,99204,6,NULL
9920407,99204,7,NULL
9920408,99204,8,NULL
9920409,99204,9,NULL
9920410,99204,10,NULL
9920411,99204,11,NULL
100418,99205,1,NULL
9920502,99205,2,NULL
9920503,99205,3,NULL
9920504,99205,4,NULL
9920505,99205,5,NULL
9920506,99205,6,NULL
1121201,99205,7,NULL
9920508,99205,8,NULL
100419,99205,9,NULL
9920510,99205,10,NULL
9920511,99205,11,NULL
9920512,99205,12,NULL
9920513,99205,13,NULL
9920514,99205,14,NULL
100420,99205,15,NULL
9920516,99205,16,NULL
9920517,99205,17,NULL
9920518,99205,18,NULL
9920518,99206,1,NULL
9920602,99206,2,NULL
9920603,99206,3,NULL
9920604,99206,4,NULL
9920605,99206,5,NULL
9920606,99206,6,NULL
100421,99206,7,NULL
1120102,99206,8,NULL
1120103,99206,9,NULL
1120104,99206,10,NULL
1120105,99206,11,NULL
1120106,99206,12,NULL
1120107,99206,13,NULL
1120108,99206,14,NULL
1120109,99206,15,NULL
1120110,99206,16,NULL
1120111,99206,17,NULL
1120112,99206,18,NULL
1120113,99206,19,NULL
1120114,99206,20,NULL
1120115,99206,21,NULL
1120116,99206,22,NULL
1120117,99206,23,NULL
1120118,99206,24,NULL
1120119,99206,25,NULL
9920608,99206,26,NULL
1120120,99206,27,NULL
1121318,99207,1,NULL
9920825,99207,2,NULL
9920826,99207,3,NULL
9920827,99207,4,NULL
9920828,99207,5,NULL
9920830,99207,6,NULL
9920831,99207,7,NULL
9920832,99207,8,NULL
9920833,99207,9,NULL
9920834,99207,10,NULL
9920835,99207,11,NULL
9920836,99207,12,NULL
9920837,99207,13,NULL
9920838,99207,14,NULL
9920839,99207,15,NULL
9920840,99207,16,NULL
1120625,99207,17,NULL
9920801,99208,1,NULL
9920802,99208,2,NULL
9920803,99208,3,NULL
9920804,99208,4,NULL
9920805,99208,5,NULL
9920806,99208,6,NULL
9920807,99208,7,NULL
9920808,99208,8,NULL
9920809,99208,9,NULL
1120924,99208,10,NULL
9920811,99208,11,NULL
9920812,99208,12,NULL
9920813,99208,13,NULL
9920814,99208,14,NULL
9920815,99208,15,NULL
9920816,99208,16,NULL
9920817,99208,17,NULL
9920818,99208,18,NULL
9920819,99208,19,NULL
9920820,99208,20,NULL
9920821,99208,21,NULL
9920822,99208,22,NULL
9920823,99208,23,NULL
1121318,99208,24,NULL
9920825,99208,25,NULL
9920826,99208,26,NULL
9920827,99208,27,NULL
9920828,99208,28,NULL
9920829,99208,29,NULL
9920830,99208,30,NULL
9920831,99208,31,NULL
9920832,99208,32,NULL
9920833,99208,33,NULL
9920834,99208,34,NULL
9920835,99208,35,NULL
9920836,99208,36,NULL
9920837,99208,37,NULL
9920838,99208,38,NULL
9920839,99208,39,NULL
9920840,99208,40,NULL
1120625,99208,41,NULL
1120245,99209,1,NULL
9920902,99209,2,NULL
9920903,99209,3,NULL
9920904,99209,4,NULL
9920905,99209,5,NULL
9920906,99209,6,NULL
9920907,99209,7,NULL
9920908,99209,8,NULL
9920909,99209,9,NULL
9920910,99209,10,NULL
9920911,99209,11,NULL
9920912,99209,12,NULL
9920913,99209,13,NULL
9920914,99209,14,NULL
9920915,99209,15,NULL
9920916,99209,16,NULL
9920917,99209,17,NULL
9920918,99209,18,NULL
9920919,99209,19,NULL
9920920,99209,20,NULL
9920921,99209,21,NULL
9920922,99209,22,NULL
9920923,99209,23,NULL
9920924,99209,24,NULL
9920925,99209,25,NULL
9920926,99209,26,NULL
9920927,99209,27,NULL
9920928,99209,28,NULL
1121111,99209,29,NULL
1121450,99210,1,NULL
9921002,99210,2,NULL
9921003,99210,3,NULL
9921004,99210,4,NULL
9921005,99210,5,NULL
9921006,99210,6,NULL
9921007,99210,7,NULL
9921008,99210,8,NULL
9921009,99210,9,NULL
9921010,99210,10,NULL
9921011,99210,11,NULL
9921012,99210,12,NULL
1121612,99211,1,NULL
9921102,99211,2,NULL
9921103,99211,3,NULL
9921104,99211,4,NULL
9921105,99211,5,NULL
9921106,99211,6,NULL
1121908,99211,7,NULL
9921108,99211,8,NULL
9921109,99211,9,NULL
9921110,99211,10,NULL
9921111,99211,11,NULL
9921112,99211,12,NULL
9921113,99211,13,NULL
9921114,99211,14,NULL
9921115,99211,15,NULL
9921117,99211,16,NULL
9921116,99211,17,NULL
100409,99213,1,NULL
9921302,99213,2,NULL
9921303,99213,3,NULL
9921304,99213,4,NULL
9921305,99213,5,NULL
9921306,99213,6,NULL
9921307,99213,7,NULL
9921308,99213,8,NULL
9921309,99213,9,NULL
9921310,99213,10,NULL
9921311,99213,11,NULL
9921312,99213,12,NULL
9921313,99213,13,NULL
9921314,99213,14,NULL
9921315,99213,15,NULL
9921316,99213,16,NULL
9921317,99213,17,NULL
9921318,99213,18,NULL
9921319,99213,19,NULL
9921320,99213,20,NULL
9921321,99213,21,NULL
9921322,99213,22,NULL
9921323,99213,23,NULL
1123136,99213,24,NULL
9921401,99214,1,N01
9921402,99214,2,N02
9921403,99214,3,N03
9921404,99214,4,N04
9921405,99214,5,N05
1121703,99214,6,N06
9921407,99214,7,N07
9921408,99214,8,N08
9921409,99214,9,N09
9921410,99214,10,N10
9921411,99214,11,N11
9921412,99214,12,N12
9921413,99214,13,N13
9921414,99214,14,N14
1123142,99214,15,N15
9921416,99214,16,N16
9921417,99214,17,N17
9921801,99218,1,T01
9921802,99218,2,T02
9921803,99218,3,T03
9921804,99218,4,T04
9921805,99218,5,T05
9921806,99218,6,T06
9921410,99218,7,T07
9921808,99218,8,T08
9921809,99218,9,T09
9921810,99218,10,T10
9921811,99218,11,T11
9921812,99218,12,T12
9921813,99218,13,T13
100409,99215,1,NULL
9921502,99215,2,NULL
9921503,99215,3,NULL
9921504,99215,4,NULL
9921505,99215,5,NULL
9921506,99215,6,NULL
9921507,99215,7,NULL
9921508,99215,8,NULL
9921509,99215,9,NULL
9921510,99215,10,NULL
9921511,99215,11,NULL
9921512,99215,12,NULL
9921621,99216,1,NULL
9921620,99216,2,NULL
9921619,99216,3,NULL
9921618,99216,4,NULL
9921617,99216,5,NULL
9921616,99216,6,NULL
9921615,99216,7,NULL
9921614,99216,8,NULL
9921613,99216,9,NULL
9921612,99216,10,NULL
9921611,99216,11,NULL
9921610,99216,12,NULL
9921609,99216,13,NULL
9921608,99216,14,NULL
9921607,99216,15,NULL
9921606,99216,16,NULL
9921605,99216,17,NULL
9921604,99216,18,NULL
9921603,99216,19,NULL
9921602,99216,20,NULL
1122703,99216,21,NULL
1123139,99217,1,NULL
9921702,99217,2,NULL
9921703,99217,3,NULL
9921704,99217,4,NULL
9930101,99301,1,E28
9930102,99301,2,E01
2801012,99301,3,E02
9930104,99301,4,E03
9930105,99301,5,E04
9930106,99301,6,E05
1131316,99301,7,E06
9930108,99301,8,E07
2800205,99301,9,E08
9930110,99301,10,E09
9930111,99301,11,E10
9930112,99301,12,E11
1131321,99301,13,E12
9930114,99301,14,E13
2800811,99301,15,E14
2800412,99301,16,E15
2800621,99301,17,E16
9930118,99301,18,E17
9930119,99301,19,E18
9930120,99301,20,E19
9930121,99301,21,E20
9930122,99301,22,E21
2800916,99301,23,E22
2800319,99301,24,E23
2800116,99301,25,E24
9930126,99301,26,E25
1130207,99301,27,E26
1130208,99301,28,E27
9930129,99301,29,E29
2800220,99301,30,E30
1131308,99301,31,E31
2200704,99301,32,E32
9930133,99301,33,E33
9930134,99301,34,E34
2200106,99301,35,E35
2200402,99301,36,E36
9930137,99301,37,E37
9930138,99301,38,E38
9930201,99302,1,A01
9930202,99302,2,A02
2600404,99302,3,A03
9930204,99302,4,A04
1130202,99302,5,A05
9930206,99302,6,A06
2700101,99302,7,A07
9930208,99302,8,A08
9930121,99302,9,A09
1130102,99302,10,A10
2800313,99302,11,A11
9930212,99302,12,A12
2800109,99302,13,A13
2800309,99302,14,A14
9930215,99302,15,A15
1131320,99302,16,A16
9930112,99302,17,A17
2100201,99302,18,A18
9930219,99302,19,A19
2300201,99302,20,A20
1130203,99303,1,I01
2800918,99303,2,I02
2800917,99303,3,I03
9930208,99303,4,I04
9930305,99303,5,I05
9930306,99303,6,I06
9930307,99303,7,I07
2800315,99303,8,I08
2800208,99303,9,I09
2800807,99303,10,I10
1131317,99303,11,I11
9930108,99303,12,I12
9930313,99303,13,I13
9930314,99303,14,I14
1130214,99303,15,I15
9930316,99303,16,I16
9930317,99303,17,I17
9930318,99303,18,I18
9930319,99303,19,I19
9930320,99303,20,I20
9930321,99303,21,I21
9930322,99303,22,I22
9930323,99303,23,I23
9930324,99303,24,I24
9930325,99303,25,I25
9930326,99303,26,I26
9930327,99303,27,I27
1130208,99304,1,S01
2800217,99304,2,S02
9930403,99304,3,S03
1131315,99304,4,S04
2800407,99304,5,S05
2800807,99304,6,S06
9930407,99304,7,S07
9930408,99304,8,S08
9930409,99304,9,S09
9930410,99304,10,S10
9930114,99304,11,S11
9930412,99304,12,S12
2800814,99304,13,S13
9930414,99304,14,S14
9930415,99304,15,S15
9930416,99304,16,S16
9930417,99304,17,S17
9930418,99304,18,S18
9930419,99304,19,S19
9930420,99304,20,S20
1131328,99304,21,S21
9930501,99305,1,NULL
9930502,99305,2,NULL
9930503,99305,3,NULL
9930504,99305,4,NULL
9930505,99305,5,NULL
9930506,99305,6,NULL
9930507,99305,7,NULL
9930508,99305,8,NULL
9930509,99305,9,NULL
9930510,99305,10,NULL
9930511,99305,11,NULL
9930512,99305,12,NULL
9930513,99305,13,NULL
9930514,99305,14,NULL
9930515,99305,15,NULL
9930516,99305,16,NULL
9930517,99305,17,NULL
9930518,99305,18,NULL
9930519,99305,19,NULL
9930520,99305,20,NULL
9930521,99305,21,NULL
9930522,99305,22,NULL
9930523,99305,23,NULL
9930524,99305,24,NULL
9930525,99305,25,NULL
9930526,99305,26,NULL
9930527,99305,27,NULL
9930528,99305,28,NULL
9930529,99305,29,NULL
9930530,99305,30,NULL
1130218,99342,1,NT01
1130217,99342,2,NT02
9934203,99342,3,NT03
9930509,99342,4,NT04
9934205,99342,5,NT05
9934206,99342,6,NT06
9934207,99342,7,NT07
9934208,99342,8,NT08
9934209,99342,9,NT09
9934210,99342,10,NT10
9934211,99342,11,NT11
9934212,99342,12,NT12
9934213,99342,13,NT13
2100237,99306,1,NULL
9930602,99306,2,NULL
9930603,99306,3,NULL
9930604,99306,4,NULL
9930605,99306,5,NULL
9930606,99306,6,NULL
9930607,99306,7,NULL
9930636,99306,8,NULL
100504,99306,9,NULL
9930609,99306,10,NULL
9930610,99306,11,NULL
9930611,99306,12,NULL
9930612,99306,13,NULL
9930613,99306,14,NULL
9930614,99306,15,NULL
9930615,99306,16,NULL
9930637,99306,17,NULL
9930616,99306,18,NULL
9930617,99306,19,NULL
1131808,99306,20,NULL
9930619,99306,21,NULL
9930620,99306,22,NULL
9930621,99306,23,NULL
9930622,99306,24,NULL
9930623,99306,25,NULL
9930624,99306,26,NULL
9930625,99306,27,NULL
9930626,99306,28,NULL
9930627,99306,29,NULL
9930628,99306,30,NULL
9930629,99306,31,NULL
9930630,99306,32,NULL
9930631,99306,33,NULL
9930632,99306,34,NULL
9930633,99306,35,NULL
9930634,99306,36,NULL
9930635,99306,37,NULL
2800901,99307,1,SR19
9930702,99307,2,SR20
9930703,99307,3,SR21
9930704,99307,4,SR22
9930705,99307,5,SR23
9930706,99307,6,SR24
1130513,99307,7,SR25
9930708,99307,8,SR26
1132418,99308,1,NULL
9930802,99308,2,NULL
9930803,99308,3,NULL
9930804,99308,4,NULL
9930805,99308,5,NULL
9930806,99308,6,NULL
9930814,99308,7,NULL
9930807,99308,8,NULL
9930808,99308,9,NULL
